claim_number,age_of_driver,gender,marital_status,safety_rating,annual_income,high_education,address_change,property_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present,liab_prct,channel,police_report,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,total_claim,injury_claim,policy deductible,annual premium,days open,form defects,fraud reported
CLM1143,59,F,0,33,111302.0,0,1,Own,49532,2022-02-05,Saturday,Highway,4,0,96,Broker,0,3,Large,19210.0,White,17456.0,4567.0,1500,2414.0,70,8,N
CLM1144,30,F,1,50,84315.0,0,0,Own,79249,2023-06-01,Thursday,Local,3,1,26,Online,1,4,Medium,61549.0,Red,35503.0,15104.0,2000,2928.0,58,2,N
CLM1145,19,M,0,88,139979.0,1,0,Rent,29201,2023-09-06,Wednesday,Local,0,1,34,Broker,0,1,Compact,14686.0,Red,47877.0,12772.0,500,1161.0,44,9,N
CLM1146,48,M,0,48,45592.0,1,0,Own,38982,2022-07-27,Wednesday,Local,1,0,61,Phone,1,13,Compact,73619.0,Silver,30328.0,7594.0,1000,2179.0,30,12,Y
CLM1147,22,F,0,85,146823.0,1,0,Own,72711,2022-12-30,Friday,Parking Lot,0,0,29,Broker,1,4,Medium,18395.0,White,21421.0,4895.0,500,955.0,32,0,N
CLM1148,55,M,0,99,145436.0,1,0,Rent,26163,2023-04-26,Wednesday,Parking Lot,1,0,65,Phone,1,8,Medium,40585.0,Silver,31682.0,6955.0,2000,2996.0,75,2,N
CLM1149,40,M,1,27,56035.0,1,1,Own,74977,2022-11-07,Monday,Parking Lot,5,0,34,Broker,1,5,Large,70450.0,Red,11382.0,6784.0,2000,743.0,12,0,Y
CLM1150,62,M,1,36,96957.0,0,1,Rent,70631,2023-11-01,Wednesday,Parking Lot,5,1,5,Phone,0,2,Large,36750.0,Blue,30619.0,15596.0,500,898.0,21,2,Y
CLM1151,19,F,0,36,92909.0,1,0,Rent,65249,2022-09-23,Friday,Local,0,0,65,Broker,0,8,Compact,68740.0,Silver,30984.0,17393.0,2000,2305.0,65,13,N
CLM1152,69,F,0,4,55298.0,0,1,Rent,61112,2022-01-25,Tuesday,Highway,4,0,97,Phone,1,7,Large,22347.0,Silver,17920.0,3875.0,2000,2479.0,12,11,Y
CLM1153,37,M,0,19,72188.0,1,1,Own,65099,2023-03-23,Thursday,Highway,5,1,31,Broker,0,12,Large,65545.0,Red,38947.0,10998.0,2000,2834.0,5,2,Y
CLM1154,19,F,0,12,69841.0,0,1,Own,56332,2022-02-25,Friday,Local,0,1,86,Phone,1,2,Compact,49936.0,Red,30794.0,4228.0,500,1679.0,62,13,Y
CLM1155,33,M,1,98,117539.0,1,0,Rent,56851,2023-09-07,Thursday,Parking Lot,0,1,100,Online,1,6,Medium,39171.0,Blue,42779.0,7994.0,500,919.0,38,6,N
CLM1156,80,M,0,63,119071.0,1,1,Rent,61196,2023-04-28,Friday,Parking Lot,2,1,91,Broker,0,5,Medium,36174.0,Blue,10956.0,3216.0,2000,1009.0,55,1,N
CLM1157,38,M,0,80,129204.0,0,0,Rent,33177,2023-04-16,Sunday,Local,1,1,38,Broker,0,4,Large,65428.0,Blue,23740.0,12277.0,1500,2885.0,45,3,N
CLM1158,77,M,1,12,24798.0,1,1,Rent,32420,2022-11-04,Friday,Parking Lot,4,1,25,Phone,0,13,Large,30121.0,Silver,38487.0,18038.0,500,1243.0,99,8,N
CLM1159,46,F,1,39,145481.0,0,1,Rent,65316,2023-07-08,Saturday,Parking Lot,4,0,63,Online,0,0,Medium,8191.0,Red,34160.0,19519.0,1000,1071.0,48,12,Y
CLM1160,75,F,0,61,71431.0,0,0,Own,38602,2023-12-27,Wednesday,Highway,0,0,78,Phone,1,0,Large,12099.0,Black,26431.0,14305.0,2000,1939.0,44,0,N
CLM1161,25,M,1,78,137959.0,1,0,Own,70920,2022-03-28,Monday,Parking Lot,2,0,0,Online,1,12,Medium,33082.0,Red,25034.0,2654.0,2000,2168.0,20,4,N
CLM1162,48,F,0,12,90067.0,1,1,Rent,74027,2023-07-17,Monday,Parking Lot,2,1,57,Online,1,4,Compact,10439.0,Black,48241.0,5329.0,1500,1491.0,92,0,N
CLM1163,42,F,0,74,72161.0,1,1,Own,87360,2023-01-17,Tuesday,Parking Lot,3,1,77,Phone,1,8,Large,64560.0,Blue,13504.0,4931.0,1500,689.0,10,4,N
CLM1164,19,F,0,14,128212.0,1,1,Rent,49071,2022-12-17,Saturday,Highway,3,1,97,Broker,1,10,Medium,21905.0,White,46838.0,7278.0,1500,2730.0,73,8,N
CLM1165,39,F,1,31,34291.0,1,0,Own,56804,2022-06-21,Tuesday,Parking Lot,2,1,45,Online,1,0,Compact,66332.0,White,13258.0,5776.0,1000,1745.0,39,0,N
CLM1166,64,M,0,19,120500.0,0,0,Own,38044,2023-10-23,Monday,Highway,5,1,7,Phone,1,13,Compact,28911.0,Black,18030.0,3431.0,500,2259.0,75,5,N
CLM1167,39,M,1,93,113980.0,1,1,Own,58908,2023-04-11,Tuesday,Local,1,1,28,Phone,0,4,Compact,60731.0,Blue,25858.0,15063.0,1000,1986.0,23,7,N
CLM1168,39,M,0,44,47044.0,1,0,Own,77260,2022-12-19,Monday,Local,2,1,62,Broker,1,5,Compact,56612.0,White,30725.0,16488.0,1500,1804.0,8,9,N
CLM1169,18,M,1,6,69666.0,1,1,Rent,92368,2022-04-14,Thursday,Highway,2,1,95,Phone,0,9,Compact,73056.0,Silver,4081.0,1922.0,1000,2849.0,91,10,N
CLM1170,30,F,1,10,137235.0,0,0,Rent,94899,2023-08-21,Monday,Local,1,0,89,Broker,1,9,Large,15805.0,Blue,36851.0,17425.0,1500,1537.0,34,4,N
CLM1171,33,M,1,96,25110.0,0,0,Own,64341,2022-07-30,Saturday,Local,4,1,57,Broker,0,3,Large,14596.0,Red,39019.0,17989.0,1000,1513.0,99,9,Y
CLM1172,71,F,1,22,100073.0,1,1,Own,74429,2022-07-07,Thursday,Local,0,1,44,Online,0,3,Compact,64664.0,White,28766.0,15451.0,2000,1025.0,3,7,Y
CLM1173,75,F,0,56,26643.0,1,1,Own,46727,2023-06-20,Tuesday,Parking Lot,1,1,29,Phone,0,1,Compact,19226.0,Black,29731.0,7761.0,2000,2401.0,83,5,N
CLM1174,47,M,1,59,57861.0,1,1,Rent,23428,2023-12-05,Tuesday,Parking Lot,2,0,47,Broker,0,12,Medium,10469.0,Red,29854.0,13964.0,1500,1669.0,63,3,Y
CLM1175,64,M,0,76,36184.0,0,0,Own,43787,2022-04-28,Thursday,Highway,4,1,32,Online,1,0,Compact,50253.0,Black,35051.0,12200.0,2000,1570.0,91,5,N
CLM1176,26,M,1,91,23471.0,0,1,Own,18329,2022-02-19,Saturday,Parking Lot,2,1,76,Phone,0,10,Medium,11397.0,Red,33373.0,7893.0,1500,2400.0,51,4,N
CLM1177,52,M,1,47,90553.0,1,0,Own,91906,2023-08-04,Friday,Parking Lot,4,0,63,Broker,1,4,Large,47963.0,White,3096.0,983.0,500,1203.0,5,3,Y
CLM1178,21,M,1,40,25105.0,0,1,Rent,12839,2022-11-09,Wednesday,Highway,3,0,69,Online,1,8,Large,18493.0,Red,18069.0,7319.0,2000,687.0,57,3,N
CLM1179,53,F,1,86,100797.0,0,0,Rent,11431,2023-09-10,Sunday,Highway,5,0,85,Online,1,11,Medium,5162.0,Black,35742.0,19769.0,1000,1131.0,10,5,N
CLM1180,61,M,0,74,116044.0,1,1,Rent,15347,2023-11-27,Monday,Parking Lot,2,1,83,Broker,0,1,Large,23681.0,Silver,39328.0,10734.0,1000,1189.0,33,10,N
CLM1181,32,F,0,83,135359.0,0,0,Rent,17927,2022-07-22,Friday,Parking Lot,3,0,87,Broker,0,14,Compact,70428.0,White,12929.0,4000.0,500,1395.0,14,8,N
CLM1182,38,F,0,83,48228.0,0,0,Rent,44521,2022-11-01,Tuesday,Local,2,0,88,Online,0,4,Compact,34055.0,Black,43891.0,12059.0,1500,924.0,33,1,N
CLM1183,50,M,1,82,95415.0,1,0,Rent,17521,2022-01-28,Friday,Highway,1,0,42,Phone,1,8,Large,60718.0,White,45629.0,17084.0,1000,2133.0,70,13,N
CLM1184,82,F,1,75,33140.0,0,1,Rent,93457,2022-01-22,Saturday,Parking Lot,0,1,65,Online,1,9,Large,70633.0,Black,12407.0,3795.0,1500,1136.0,39,5,N
CLM1185,57,F,0,39,50651.0,1,0,Own,80202,2023-10-12,Thursday,Local,2,0,63,Phone,0,2,Medium,15800.0,Red,38823.0,10477.0,2000,2824.0,20,9,Y
CLM1186,32,M,1,86,116334.0,0,1,Own,28133,2023-09-20,Wednesday,Local,3,0,13,Phone,1,10,Compact,61700.0,Blue,28624.0,10879.0,1000,1380.0,63,1,Y
CLM1187,20,M,1,73,111179.0,1,0,Own,33648,2023-07-08,Saturday,Highway,3,0,98,Phone,0,5,Large,69166.0,Silver,49563.0,16150.0,500,2926.0,50,10,N
CLM1188,68,M,0,12,22551.0,0,1,Own,81947,2023-08-09,Wednesday,Parking Lot,3,0,91,Phone,0,8,Medium,62828.0,Silver,8239.0,4110.0,1500,1058.0,15,13,N
CLM1189,59,F,1,61,49139.0,1,1,Rent,95445,2022-09-25,Sunday,Local,1,1,6,Phone,0,2,Medium,16116.0,Red,1258.0,690.0,1500,2398.0,40,5,N
CLM1190,18,M,1,9,53380.0,1,1,Own,27071,2023-09-11,Monday,Parking Lot,4,0,3,Online,0,13,Compact,16205.0,Silver,6906.0,3737.0,2000,2047.0,11,13,Y
CLM1191,18,F,0,64,51852.0,0,1,Own,52870,2023-06-17,Saturday,Local,5,0,12,Phone,1,1,Large,6283.0,Red,34691.0,18766.0,2000,2258.0,59,6,Y
CLM1192,42,F,0,4,128896.0,1,0,Own,36819,2023-10-28,Saturday,Parking Lot,5,1,4,Broker,0,2,Medium,20036.0,White,12739.0,6740.0,500,1895.0,50,5,N
CLM1193,61,M,0,12,107489.0,1,0,Own,62142,2022-12-30,Friday,Highway,3,0,72,Broker,0,4,Medium,51305.0,Red,47037.0,24182.0,1500,975.0,30,9,Y
CLM1194,45,M,1,91,110301.0,1,0,Own,35556,2023-11-06,Monday,Parking Lot,3,1,33,Broker,0,8,Medium,76986.0,Silver,14230.0,2783.0,1500,1598.0,57,6,N
CLM1195,39,M,1,18,92516.0,0,0,Own,65915,2023-10-13,Friday,Parking Lot,5,0,14,Broker,0,10,Medium,79658.0,Blue,13576.0,2214.0,1500,2819.0,34,1,Y
CLM1196,45,F,1,48,87494.0,1,0,Rent,86229,2022-07-20,Wednesday,Local,3,1,0,Online,0,7,Medium,41598.0,Black,42814.0,5931.0,1500,2102.0,4,9,N
CLM1197,55,M,0,16,142046.0,0,1,Rent,81906,2022-11-09,Wednesday,Local,4,1,52,Broker,0,13,Medium,13179.0,Black,49781.0,27097.625,500,1050.0,9,2,Y
CLM1198,23,F,1,92,87990.0,1,0,Own,68810,2023-08-26,Saturday,Highway,1,0,45,Online,1,5,Large,70677.0,White,3659.0,1064.0,500,2182.0,30,13,N
CLM1199,42,F,0,41,43383.0,0,1,Own,71709,2022-06-03,Friday,Highway,5,0,86,Online,1,5,Compact,23351.0,Silver,5088.0,1252.0,1000,1949.0,19,8,N
CLM1200,62,M,1,72,48365.0,1,1,Own,82766,2022-03-14,Monday,Parking Lot,2,0,18,Online,1,14,Compact,61307.0,White,5493.0,1149.0,2000,1960.0,61,3,Y
CLM1201,47,M,0,10,79711.0,1,1,Rent,16816,2023-01-11,Wednesday,Highway,3,1,88,Phone,1,13,Compact,16240.0,Silver,33698.0,15673.0,2000,540.0,68,10,N
CLM1202,25,F,0,3,101768.0,1,0,Rent,99709,2023-08-21,Monday,Highway,0,0,54,Broker,1,12,Compact,79813.0,Red,32600.0,7910.0,1000,2815.0,35,10,N
CLM1203,67,F,1,86,115998.0,1,0,Own,59812,2022-11-21,Monday,Highway,3,1,100,Phone,1,2,Large,12851.0,White,17288.0,8104.0,1000,2428.0,68,2,N
CLM1204,82,M,0,9,109388.0,1,1,Rent,42174,2023-02-28,Tuesday,Highway,3,0,53,Broker,1,11,Medium,76853.0,White,43856.0,11859.0,1500,1319.0,93,5,N
CLM1205,68,F,0,39,116019.0,1,1,Rent,71944,2023-10-31,Tuesday,Highway,2,0,3,Online,0,6,Medium,22862.0,Red,44355.0,6746.0,1000,1929.0,76,12,N
CLM1206,83,M,1,89,37569.0,1,1,Rent,21190,2022-12-27,Tuesday,Highway,0,0,71,Broker,1,6,Large,45197.0,Red,3261.0,740.0,1500,2436.0,61,11,N
CLM1207,44,F,0,9,132082.0,1,1,Own,95371,2022-12-28,Wednesday,Parking Lot,0,1,56,Online,0,12,Large,47604.0,White,3800.0,1562.0,1000,641.0,35,12,N
CLM1208,66,F,0,14,106716.0,1,1,Rent,64245,2022-02-18,Friday,Local,5,1,61,Phone,1,7,Medium,42418.0,Blue,30075.0,4631.0,1000,1101.0,39,4,N
CLM1209,81,F,1,63,51337.0,0,1,Rent,15482,2023-01-17,Tuesday,Highway,0,1,8,Phone,1,7,Medium,75448.0,Red,5648.0,2875.0,1000,2312.0,51,10,N
CLM1210,58,F,1,40,90028.0,1,1,Rent,32207,2023-05-09,Tuesday,Highway,2,0,10,Online,0,12,Medium,64518.0,Blue,45199.0,14053.0,500,1083.0,72,12,N
CLM1211,29,F,0,62,88847.0,1,1,Own,32432,2022-10-28,Friday,Local,1,1,91,Broker,1,9,Compact,42383.0,Silver,49280.0,20608.0,1000,1866.0,30,12,N
CLM1212,66,F,1,48,87411.0,0,1,Rent,33377,2023-10-20,Friday,Parking Lot,1,1,67,Online,1,13,Medium,8744.0,White,25995.0,7396.0,1500,2274.0,28,7,N
CLM1213,32,M,0,42,81350.0,0,1,Own,81425,2022-04-15,Friday,Parking Lot,1,0,65,Online,1,2,Large,15058.0,Red,10101.0,4222.0,500,2063.0,3,3,N
CLM1214,19,M,0,94,50373.0,1,0,Own,43154,2022-12-16,Friday,Local,1,1,80,Phone,1,8,Medium,33669.0,Blue,29939.0,7410.0,1000,2356.0,55,12,N
CLM1215,79,F,0,50,94878.0,1,0,Rent,82982,2023-02-12,Sunday,Local,0,0,37,Broker,0,11,Large,15516.0,Silver,14749.0,7756.0,1500,2967.0,99,12,Y
CLM1216,70,F,0,31,56027.0,1,1,Rent,52849,2023-03-27,Monday,Highway,2,1,27,Online,1,11,Large,44758.0,White,4134.0,617.0,1500,2541.0,57,5,N
CLM1217,50,M,0,25,65734.0,0,1,Own,98503,2023-10-30,Monday,Parking Lot,4,0,6,Online,0,3,Medium,44332.0,Black,27167.0,13066.0,1000,2310.0,29,9,N
CLM1218,52,F,1,44,64014.0,1,0,Rent,21738,2022-05-06,Friday,Parking Lot,2,0,48,Broker,1,0,Large,13767.0,White,23852.0,8718.0,1000,1963.0,76,5,N
CLM1219,21,F,1,51,125284.0,1,0,Own,17069,2023-01-11,Wednesday,Highway,2,1,66,Online,0,10,Medium,75188.0,White,25323.0,3789.0,1000,2537.0,64,10,Y
CLM1220,67,F,1,7,99674.0,0,1,Own,63161,2023-04-30,Sunday,Local,1,1,36,Online,1,9,Medium,78851.0,Red,9036.0,3045.0,2000,2231.0,18,11,N
CLM1221,46,M,1,78,40538.0,1,1,Own,73918,2023-09-30,Saturday,Parking Lot,3,1,16,Online,0,12,Medium,41575.0,Black,40919.0,19918.0,1500,2852.0,13,1,N
CLM1222,70,M,0,88,70098.0,1,0,Own,74386,2023-07-08,Saturday,Local,1,0,31,Online,1,12,Large,61882.0,Blue,5857.0,754.0,1000,882.0,21,11,N
CLM1223,18,F,1,93,50654.0,0,1,Own,35879,2023-09-29,Friday,Parking Lot,2,0,12,Phone,1,14,Compact,69353.0,Black,27762.0,5653.0,1500,2820.0,99,11,Y
CLM1224,41,F,0,20,97988.0,1,0,Rent,68342,2023-06-04,Sunday,Highway,3,0,4,Phone,1,0,Large,40428.0,Red,44171.0,24447.0,2000,2546.0,64,10,N
CLM1225,28,F,1,55,21708.0,0,0,Own,13630,2022-05-20,Friday,Highway,5,1,20,Broker,1,5,Compact,60690.0,Blue,27086.0,4399.0,1500,1476.0,56,3,N
CLM1226,29,M,1,71,117808.0,1,0,Own,76418,2022-05-27,Friday,Local,1,1,47,Online,0,11,Medium,43635.0,Red,30535.0,10564.0,1000,1194.0,75,0,N
CLM1227,40,F,0,16,71098.0,0,1,Own,72154,2023-12-05,Tuesday,Local,0,1,80,Phone,0,2,Large,60220.0,White,49077.0,16096.0,1000,1103.0,51,3,N
CLM1228,52,M,1,49,145438.0,1,0,Own,58456,2022-04-26,Tuesday,Highway,4,0,80,Broker,1,0,Medium,67320.0,Silver,16072.0,8784.0,1000,2694.0,63,5,Y
CLM1229,30,F,1,48,44045.0,1,1,Own,60876,2022-10-14,Friday,Highway,1,1,95,Broker,1,5,Medium,41188.0,Black,6845.0,3157.0,1000,2333.0,64,13,N
CLM1230,83,M,0,42,72887.0,1,0,Rent,91442,2023-11-27,Monday,Local,5,0,56,Online,1,13,Medium,61622.0,Red,28810.0,17254.0,2000,2811.0,26,0,Y
CLM1231,47,F,0,8,32866.0,0,1,Rent,76624,2022-10-19,Wednesday,Parking Lot,0,1,36,Phone,1,0,Large,47727.0,Blue,13935.0,6750.0,500,700.0,1,3,N
CLM1232,80,M,1,24,97064.0,1,0,Rent,31281,2023-01-19,Thursday,Highway,3,1,29,Broker,1,14,Large,6381.0,Silver,2098.0,575.0,1500,1409.0,60,12,N
CLM1233,51,F,0,46,48220.0,1,1,Own,94050,2022-05-03,Tuesday,Highway,5,0,15,Online,1,1,Compact,76312.0,White,13449.0,6687.0,1000,2869.0,66,9,Y
CLM1234,48,F,1,35,145222.0,0,1,Own,78487,2022-08-03,Wednesday,Parking Lot,5,0,54,Online,1,10,Compact,28782.0,Silver,29454.0,6274.0,500,2193.0,53,12,N
CLM1235,70,F,1,20,109400.0,0,1,Own,40750,2022-12-03,Saturday,Highway,5,1,73,Online,1,9,Medium,6589.0,Black,26235.0,11577.0,2000,2959.0,53,7,Y
CLM1236,47,M,0,64,104227.0,0,0,Rent,66378,2023-04-16,Sunday,Highway,1,0,11,Online,0,6,Medium,17237.0,Red,16649.0,2778.0,500,853.0,75,8,N
CLM1237,74,M,1,96,78608.0,0,1,Own,99081,2022-06-03,Friday,Local,1,0,95,Broker,1,5,Compact,31917.0,White,23736.0,3117.0,500,1317.0,8,8,N
CLM1238,61,F,1,65,90812.0,1,0,Rent,51627,2023-10-13,Friday,Highway,0,0,64,Broker,0,10,Medium,37402.0,Black,6793.0,1743.0,2000,1318.0,13,2,N
CLM1239,73,F,0,77,149714.0,0,1,Rent,42441,2023-04-16,Sunday,Highway,1,0,28,Broker,0,0,Compact,49760.0,Blue,24478.0,2501.0,2000,522.0,85,4,N
CLM1240,50,F,1,25,109963.0,1,0,Own,64040,2023-08-29,Tuesday,Local,0,0,20,Broker,1,3,Medium,10842.0,White,2316.0,287.0,1500,1624.0,48,6,N
CLM1241,58,M,0,100,138062.0,1,1,Own,77055,2023-10-20,Friday,Highway,5,1,98,Phone,0,11,Compact,59120.0,Red,10083.0,5338.0,500,1536.0,82,4,N
CLM1242,48,M,1,3,101423.0,1,0,Rent,39320,2022-11-25,Friday,Parking Lot,5,1,74,Phone,0,5,Large,39773.0,White,28747.0,12617.0,500,1696.0,34,8,Y
CLM1243,24,M,0,37,67377.0,1,0,Own,33554,2022-01-28,Friday,Highway,5,1,43,Online,1,4,Medium,21923.0,Blue,48591.0,16233.0,2000,1588.0,21,11,Y
CLM1244,30,F,1,58,46672.0,0,0,Rent,14213,2022-02-23,Wednesday,Highway,1,1,52,Broker,0,11,Compact,62134.0,Blue,3100.0,1376.0,1500,2315.0,2,5,N
CLM1245,31,F,0,11,102594.0,1,1,Own,34472,2023-01-22,Sunday,Highway,5,0,16,Broker,1,11,Compact,41021.0,Red,25087.0,11600.0,500,2956.0,60,9,N
CLM1246,45,F,0,17,31950.0,0,0,Own,86240,2022-04-14,Thursday,Parking Lot,3,0,57,Broker,1,11,Large,8866.0,Blue,33245.0,3606.0,1500,2222.0,47,13,Y
CLM1247,54,M,1,7,113574.0,0,1,Own,30447,2023-05-16,Tuesday,Highway,0,1,32,Phone,1,6,Medium,74561.0,White,21093.0,8127.0,1500,1219.0,43,4,N
CLM1248,24,M,1,52,40936.0,1,1,Own,14426,2022-08-13,Saturday,Local,0,0,71,Phone,0,12,Large,67522.0,White,46671.0,6200.0,500,988.0,29,1,N
CLM1249,61,M,0,91,127011.0,0,0,Own,31607,2023-01-28,Saturday,Highway,4,1,55,Phone,1,3,Compact,66215.0,Black,17616.0,3567.0,500,1613.0,71,9,N
CLM1250,42,F,0,11,116762.0,1,0,Rent,99388,2022-12-05,Monday,Parking Lot,2,1,76,Phone,0,4,Medium,60751.0,Silver,14379.0,4228.0,500,2494.0,65,0,N
CLM1251,71,M,0,61,128088.0,0,0,Rent,28990,2022-06-08,Wednesday,Highway,0,1,45,Phone,1,1,Large,16033.0,White,43736.0,24724.0,2000,2343.0,75,7,N
CLM1252,67,M,1,39,136634.0,0,1,Rent,54769,2022-01-15,Saturday,Parking Lot,4,0,20,Phone,1,13,Medium,32076.0,Red,45605.0,22961.0,1000,2757.0,78,9,Y
CLM1253,20,M,0,95,58405.0,0,1,Own,76652,2023-06-04,Sunday,Highway,3,1,32,Online,0,0,Large,77010.0,White,27956.0,10165.0,2000,1362.0,28,11,N
CLM1254,33,F,0,69,79234.0,0,0,Rent,35851,2023-07-14,Friday,Local,2,0,89,Broker,1,13,Compact,10451.0,White,22642.0,7460.0,1000,2821.0,19,6,Y
CLM1255,43,F,1,7,78627.0,1,0,Own,76155,2023-07-25,Tuesday,Parking Lot,4,0,97,Online,1,0,Compact,19122.0,Blue,25820.0,14883.0,500,1429.0,8,12,N
CLM1256,82,F,0,44,41542.0,0,1,Rent,41312,2022-07-06,Wednesday,Local,3,1,87,Online,1,1,Large,60388.0,Red,42045.0,16882.0,1500,2968.0,74,3,N
CLM1257,45,M,0,43,39710.0,0,0,Own,34532,2023-12-29,Friday,Highway,1,0,65,Broker,1,6,Large,48463.0,Silver,10135.0,1496.0,2000,848.0,67,11,N
CLM1258,27,M,1,10,144341.0,0,1,Rent,50695,2022-09-04,Sunday,Local,2,1,33,Broker,0,2,Compact,72712.0,Silver,21127.0,7528.0,500,826.0,67,3,Y
CLM1259,52,M,1,100,23696.0,0,0,Own,30058,2023-12-19,Tuesday,Local,0,1,17,Online,0,12,Medium,9956.0,Silver,11195.0,4331.0,1500,1605.0,68,0,N
CLM1260,75,M,0,27,132492.0,1,1,Own,40099,2023-09-20,Wednesday,Highway,1,1,58,Broker,0,10,Compact,14256.0,White,21584.0,4626.0,500,1716.0,17,5,N
CLM1261,58,M,0,94,83043.0,0,1,Rent,88532,2022-09-13,Tuesday,Parking Lot,2,0,55,Online,1,2,Compact,54812.0,White,23626.0,6217.0,500,2950.0,60,6,N
CLM1262,43,M,1,41,27812.0,0,0,Rent,71844,2023-04-07,Friday,Highway,3,0,22,Phone,0,9,Compact,13275.0,Blue,48857.0,9885.0,2000,720.0,8,8,N
CLM1263,63,F,1,29,130061.0,0,1,Rent,30954,2022-09-28,Wednesday,Highway,2,1,36,Broker,0,0,Large,50095.0,Silver,15270.0,4063.0,2000,1493.0,93,7,N
CLM1264,21,M,0,68,36673.0,0,1,Rent,37056,2023-04-16,Sunday,Local,4,1,22,Broker,0,12,Large,21964.0,Red,38726.0,6348.0,1000,1180.0,57,12,N
CLM1265,71,F,0,71,54148.0,0,0,Rent,71240,2023-10-12,Thursday,Parking Lot,5,1,84,Phone,1,12,Large,58459.0,Blue,39402.0,21330.0,1500,841.0,47,3,N
CLM1266,55,F,1,37,80142.0,0,0,Rent,95160,2022-12-09,Friday,Parking Lot,1,0,49,Broker,1,13,Compact,40517.0,Red,14156.0,6459.0,1500,1934.0,51,13,Y
CLM1267,64,M,0,40,146479.0,0,0,Own,37127,2022-01-22,Saturday,Local,4,0,53,Broker,1,4,Large,23375.0,Black,16088.0,4671.0,1000,2322.0,42,9,Y
CLM1268,51,M,1,10,94704.0,1,0,Rent,62874,2023-04-25,Tuesday,Parking Lot,1,0,85,Online,0,8,Large,73368.0,Blue,29483.0,16941.0,1500,1634.0,25,10,N
CLM1269,82,M,1,64,62712.0,0,0,Own,12610,2022-03-22,Tuesday,Highway,0,0,87,Broker,1,1,Compact,25583.0,Silver,21238.0,9709.0,1000,2414.0,70,0,Y
CLM1270,56,M,1,58,121968.0,0,1,Own,29873,2023-11-12,Sunday,Highway,4,0,72,Online,0,12,Compact,67021.0,Blue,38125.0,16491.0,1500,2792.0,3,0,N
CLM1271,64,M,1,56,122591.0,1,0,Rent,63312,2023-04-19,Wednesday,Local,3,1,31,Broker,0,3,Medium,76569.0,Red,42328.0,4765.0,2000,2407.0,35,7,N
CLM1272,50,F,0,15,90305.0,1,0,Own,47564,2023-12-29,Friday,Local,2,1,28,Online,1,2,Compact,75533.0,Black,18376.0,10722.0,500,2886.0,65,4,N
CLM1273,23,F,0,14,133903.0,0,1,Own,77391,2023-04-28,Friday,Parking Lot,2,0,75,Phone,0,10,Large,37298.0,White,2481.0,1251.0,1000,951.0,44,6,N
CLM1274,39,F,1,58,105988.0,0,0,Rent,53526,2022-07-25,Monday,Local,2,0,15,Phone,0,6,Compact,16442.0,White,47289.0,10581.0,1500,612.0,12,13,N
CLM1275,22,F,0,28,36523.0,0,0,Rent,76960,2022-04-07,Thursday,Local,4,1,56,Broker,1,11,Large,77525.0,Red,24620.0,3303.0,1500,1841.0,50,8,N
CLM1276,83,F,0,95,104526.0,1,0,Own,17846,2023-03-28,Tuesday,Local,0,0,12,Broker,1,3,Compact,8765.0,Silver,16950.0,2679.0,1500,2762.0,19,5,N
CLM1277,37,M,0,30,140599.0,1,0,Rent,65633,2023-12-15,Friday,Highway,0,0,56,Online,0,7,Large,59845.0,Blue,39556.0,23280.0,2000,2869.0,6,9,Y
CLM1278,79,M,1,42,21988.0,0,1,Own,24256,2023-11-20,Monday,Highway,3,0,70,Phone,0,10,Compact,64778.0,Red,46833.0,16784.0,1500,2326.0,80,1,N
CLM1279,55,F,1,23,110265.0,0,0,Own,70710,2022-08-07,Sunday,Local,4,1,19,Broker,0,10,Large,73136.0,White,47005.0,21053.0,2000,902.0,84,2,N
CLM1280,47,M,1,54,39233.0,1,0,Own,91730,2022-05-14,Saturday,Highway,2,0,9,Broker,1,8,Compact,50800.0,Red,37963.0,8532.0,500,2805.0,29,3,N
CLM1281,43,F,1,90,75561.0,1,1,Rent,72260,2022-03-20,Sunday,Highway,2,1,21,Broker,1,2,Large,6813.0,Silver,28491.0,12837.0,1000,524.0,28,0,Y
CLM1282,24,F,0,50,141992.0,1,1,Rent,75618,2023-10-12,Thursday,Local,3,0,72,Phone,0,12,Compact,7093.0,White,13905.0,6531.0,500,2809.0,48,5,Y
CLM1283,44,F,1,55,98513.0,0,0,Rent,29874,2023-05-22,Monday,Parking Lot,4,1,24,Online,1,11,Medium,65686.0,Black,30315.0,9615.0,2000,572.0,27,9,N
CLM1284,34,F,0,44,120728.0,1,0,Own,85945,2022-07-31,Sunday,Highway,4,1,39,Broker,0,6,Compact,48764.0,Black,2134.0,1001.0,1000,1570.0,63,0,N
CLM1285,60,M,1,49,41281.0,0,1,Own,20442,2022-03-02,Wednesday,Parking Lot,1,0,66,Online,1,13,Large,55489.0,White,18568.0,8103.0,500,837.0,94,6,N
CLM1286,55,F,1,20,25283.0,1,1,Rent,17610,2022-11-15,Tuesday,Highway,4,1,45,Broker,1,2,Compact,5869.0,Black,32552.0,7378.0,500,1102.0,8,2,N
CLM1287,23,M,0,90,102214.0,1,1,Rent,95947,2023-11-25,Saturday,Local,4,1,8,Online,1,1,Medium,17855.0,Blue,20642.0,6753.0,2000,944.0,58,10,N
